CT1:de:static:210;Niederreiter CFS                                                          ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;4) Digitale Signatur/PKI
CT1:de:static:211;RSA                                                                       ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;4) Digitale Signatur/PKI
CT1:de:static:212;RSASSA-PSS                                                                ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;4) Digitale Signatur/PKI
CT1:de:static:213;Schlüssel anzeigen/exportieren                                            ;X;Digitale Signaturen/PKI\ Schlüssel anzeigen/exportieren...                                                                                                                                                                                                                                                                                                                                                                                                                       ;4) Digitale Signatur/PKI
CT1:de:static:214;Schlüssel erzeugen/importieren                                            ;X;Digitale Signaturen/PKI\ Schlüssel erzeugen/importieren...                                                                                                                                                                                                                                                                                                                                                                                                                       ;4) Digitale Signatur/PKI
CT1:de:static:215;Signatur überprüfen                                                       ;X;Digitale Signaturen/PKI\ Signatur überprüfen...                                                                                                                                                                                                                                                                                                                                                                                                                                  ;4) Digitale Signatur/PKI
CT1:de:static:216;Signatur extrahieren                                                      ;X;Digitale Signaturen/PKI\ Signatur extrahieren...                                                                                                                                                                                                                                                                                                                                                                                                                                 ;4) Digitale Signatur/PKI
CT1:de:static:217;SSL (MD5 und SHA1 mit RSA)                                                ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;4) Digitale Signatur/PKI
CT1:de:static:219;Blum Blum Shub (B.B.S.) (PRNG)                                            ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:220;Elliptische Kurven (PRNG)                                                 ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:221;Inverser Kongruenz-Generator (IKG) (PRNG)                                 ;X;Einzelverfahren\ Tools\ Zufallsdaten erzeugen...                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:222;Linearer Kongruenz-Generator (LKG) (PRNG)                                 ;X;Einzelverfahren\ Tools\ Zufallsdaten erzeugen...                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:223;SHA-1 (PRNG)                                                              ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:224;SHA-3 (Keccak) (PRNG)                                                     ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:225;X^2 (mod N) Zufallsgenerator (PRNG)                                       ;X;Einzelverfahren\ Tools\ Zufallsdaten erzeugen...                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:226;Zufallszahlen                                                             ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:227;Zufallszahlengenerator                                                    ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:228;Zufallsgenerator der Secude-Bibliothek                                    ;X;Einzelverfahren\ Tools\ Zufallsdaten erzeugen...                                                                                                                                                                                                                                                                                                                                                                                                                                 ;5) Zufallszahlen-Generatoren
CT1:de:static:230;ADFGVX-Analyse                                                            ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Ciphertext-Only\ ADFGVX...                                                                                                                                                                                                                                                                                                                                                                                                    ;6) Klassische Kryptoanalyse
CT1:de:static:231;Alphabete                                                                 ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:232;Alphabet-Permutierer                                                      ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:233;Autokey-Analyse                                                           ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:234;Autokorrelation                                                           ;X;Werkzeuge zur Analyse\ Autokorrelation                                                                                                                                                                                                                                                                                                                                                                                                                                           ;6) Klassische Kryptoanalyse
CT1:de:static:235;Byteweise Addition-Analyse                                                ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Ciphertext-Only\ Byteweise Addition                                                                                                                                                                                                                                                                                                                                                                                           ;6) Klassische Kryptoanalyse
CT1:de:static:236;Caesar-Analyse                                                            ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Ciphertext-Only\ Caesar                                                                                                                                                                                                                                                                                                                                                                                                       ;6) Klassische Kryptoanalyse
CT1:de:static:237;Cyphermatrix (Experimentelle Chiffre)                                     ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:238;Datenstrom-Vergleich                                                      ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:239;Enigma-Angriff                                                            ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:240;Entropie                                                                  ;X;Werkzeuge zur Analyse\ Entropie                                                                                                                                                                                                                                                                                                                                                                                                                                                  ;6) Klassische Kryptoanalyse
CT1:de:static:241;Friedman-Test                                                             ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:242;Häufigkeitsanalyse                                                        ;X;Analyse\ Zufallsanalyse\ Frequency-Test...<br/>Analyse\ Werkzeuge zur Analyse\ Gleitende Häufigkeit                                                                                                                                                                                                                                                                                                                                                                              ;6) Klassische Kryptoanalyse
CT1:de:static:243;Hill-Analyse                                                              ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Known Plaintext\ Hill...                                                                                                                                                                                                                                                                                                                                                                                                      ;6) Klassische Kryptoanalyse
CT1:de:static:244;Histogramm                                                                ;X;Analyse\ Werkzeuge zur Analyse\ Histogramm                                                                                                                                                                                                                                                                                                                                                                                                                                       ;6) Klassische Kryptoanalyse
CT1:de:static:245;IDP-Analyse                                                               ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:246;Kasiski-Test                                                              ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:247;M-138 Analysewerkzeug                                                     ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:248;Monoalphabetische Substitution                                            ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:249;N-Gramm-Analyse                                                           ;X;Analyse\ Werkzeuge zur Analyse\ N-Gramm...                                                                                                                                                                                                                                                                                                                                                                                                                                       ;6) Klassische Kryptoanalyse
CT1:de:static:250;Periodizitäts-Analyse                                                     ;X;Analyse\ Werkzeuge zur Analyse\ Periode                                                                                                                                                                                                                                                                                                                                                                                                                                          ;6) Klassische Kryptoanalyse
CT1:de:static:251;Playfair-Analyse                                                          ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Manuelle Analyse\ Playfair...                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:252;Runs-Test                                                                 ;X;Analyse\ Zufallsanalyse\ Runs-Test...                                                                                                                                                                                                                                                                                                                                                                                                                                            ;6) Klassische Kryptoanalyse
CT1:de:static:253;Skytale-Analyse                                                           ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:254;Solitaire-Analyse                                                         ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Manuelle Analyse\ Solitaire...<br/>Analyse\ Symmetrische Verschlüsselung (klassisch)\ Ciphertext-only\ Solitaire...                                                                                                                                                                                                                                                                                                           ;6) Klassische Kryptoanalyse
CT1:de:static:255;Substitutions-Analyse                                                     ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Manuelle Analyse\ Substitution...<br/>Analyse\ Symmetrische Verschlüsselung (klassisch)\ Ciphertext-only\ Substitution...                                                                                                                                                                                                                                                                                                     ;6) Klassische Kryptoanalyse
CT1:de:static:256;Transkriptor                                                              ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:257;Transpositions-Analyse                                                    ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Known Plaintext\ Einstufige Spaltentransposition...                                                                                                                                                                                                                                                                                                                                                                           ;6) Klassische Kryptoanalyse
CT1:de:static:258;Vernam-Analyse                                                            ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Ciphertext-Only\ XOR / Vernam                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:259;Vigenère-Analyse                                                          ;X;Analyse\ Symmetrische Verschlüsselung (klassisch)\ Ciphertext-Only\ Vigenère<br/>Analyse\ Symmetrische Verschlüsselung (klassisch)\ Ciphertext-Only\ Vigenère (Analyse nach Schrödel)...                                                                                                                                                                                                                                                                                         ;6) Klassische Kryptoanalyse
CT1:de:static:260;Viterbi-Analyse                                                           ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:261;Wörterbuchsuche                                                           ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:262;Wortmuster-Analyse                                                        ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;6) Klassische Kryptoanalyse
CT1:de:static:264;3DES Brute-Force-Angriff                                                  ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ Triple DES...                                                                                                                                                                                                                                                                                                                                                                                                                    ;7) Moderne Kryptoanalyse
CT1:de:static:265;Avalanche-Visualisierung                                                  ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:266;AES Brute-Force-Angriff                                                   ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ AES (CBC)...                                                                                                                                                                                                                                                                                                                                                                                                                     ;7) Moderne Kryptoanalyse
CT1:de:static:267;Allgemeines Zahlkörper-Sieb                                               ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:268;Berlekamp-Massey-Algorithmus                                              ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:269;Bit-Commitment-Protokoll                                                  ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:270;Cube-Angriff                                                              ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:271;DES Brute-Force-Angriff                                                   ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ DES...                                                                                                                                                                                                                                                                                                                                                                                                                           ;7) Moderne Kryptoanalyse
CT1:de:static:272;DESL Brute-Force-Angriff                                                  ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ Weitere Algorithmen\ DESL...                                                                                                                                                                                                                                                                                                                                                                                                     ;7) Moderne Kryptoanalyse
CT1:de:static:273;DESX Brute-Force-Angriff                                                  ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ Weitere Algorithmen\ DESX...                                                                                                                                                                                                                                                                                                                                                                                                     ;7) Moderne Kryptoanalyse
CT1:de:static:274;DESXL Brute-Force-Angriff                                                 ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ Weitere Algorithmen\ DESXL...                                                                                                                                                                                                                                                                                                                                                                                                    ;7) Moderne Kryptoanalyse
CT1:de:static:275;Diskreter Logarithmus                                                     ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:276;FIPS PUB-140-1                                                            ;X;Analyse\ Zufallsanalyse\ FIPS PUB-140-1 Testbatterie                                                                                                                                                                                                                                                                                                                                                                                                                             ;7) Moderne Kryptoanalyse
CT1:de:static:277;Hash-Kollisionen                                                          ;X;Analyse\ Hashverfahren\ Angriff auf den Hashwert der digitalen Signatur...                                                                                                                                                                                                                                                                                                                                                                                                       ;7) Moderne Kryptoanalyse
CT1:de:static:278;Heartbleed-Analyse                                                        ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:279;IDEA Brute-Force-Angriff                                                  ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ IDEA...                                                                                                                                                                                                                                                                                                                                                                                                                          ;7) Moderne Kryptoanalyse
CT1:de:static:280;Kostenfunktion                                                            ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:281;MARS Brute-Force-Angriff                                                  ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ Weitere Algorithmen\ MARS...                                                                                                                                                                                                                                                                                                                                                                                                     ;7) Moderne Kryptoanalyse
CT1:de:static:282;MD5-Kollisionen                                                           ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:283;Padding Oracle                                                            ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:284;Padding Oracle-Angriff gegen AES                                          ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:285;Padding Oracle-Angriff gegen DES                                          ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:286;Poker-Test                                                                ;X;Analyse\ Zufallsanalyse\ Poker-Test...                                                                                                                                                                                                                                                                                                                                                                                                                                           ;7) Moderne Kryptoanalyse
CT1:de:static:287;Quadratisches Sieb (QS)                                                   ; ;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ;7) Moderne Kryptoanalyse
CT1:de:static:288;RC2 Brute-Force-Angriff                                                   ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ RC2...                                                                                                                                                                                                                                                                                                                                                                                                                           ;7) Moderne Kryptoanalyse
CT1:de:static:289;RC4 Brute-Force-Angriff                                                   ;X;Analyse\ Symmetrische Verschlüsselung (modern)\ RC4...                                                                                                                                                                                                                                                                                                                                                                                                                           ;7) Moderne Kryptoanalyse
